permno,SICCD,NCUSIP,TICKER,COMNAM
90986,5944,09088110,BMJ,BIRKS & MAYORS INC
90987,4922,09662710,BWP,BOARDWALK PIPELINE PARTNERS LP
90988,8050,11246310,BKD,BROOKDALE SENIOR LIVING INC
90989,7312,18451C10,CCO,CLEAR CHANNEL OUTDOOR HLDGS INC
90990,1411,36318B10,GAX,GALAXY ENERGY CORP
90991,,,,
90992,7375,45173410,IHS,I H S INC
90993,6231,45865V10,ICE,INTERCONTINENTALEXCHANGE INC
90994,1221,45928H10,ICO,INTERNATIONAL COAL GROUP INC
90995,1041,60253L10,MMK,MINCO MINING AND METALS CORP
90996,1382,60443P10,BUF,MINRAD INTERNATIONAL INC
90997,6798,65149710,NKT,NEWKIRK REALTY TRUST INC
90998,6726,6706EW10,JPG,NUVEEN EQUITY PREMIUM & GRWTH FD
90999,6733,74021510,PDS,PRECISION DRILLING TRUST
91000,1041,74835U10,QCC,QUEST CAPITAL CORP
91001,6726,86330E76,SDY,STREETTRACKS SERIES TRUST
91002,6726,86330E77,KCE,STREETTRACKS SERIES TRUST
91003,,,,
91004,6726,86330E78,KIE,STREETTRACKS SERIES TRUST
91005,6726,86330E79,KBE,STREETTRACKS SERIES TRUST
91006,6726,86330E81,DSC,STREETTRACKS SERIES TRUST
91007,6726,86330E82,EMG,STREETTRACKS SERIES TRUST
91008,6726,86330E83,EMV,STREETTRACKS SERIES TRUST
91009,6726,86330E84,EMM,STREETTRACKS SERIES TRUST
91010,6726,86330E85,ELR,STREETTRACKS SERIES TRUST
91011,,,,
91012,2816,89705110,TRX,TRONOX INC
91013,3842,67035Q10,NCST,NUCRYST PHARMACEUTICALS CORP
91014,5961,24691110,DLIA,DELIA S INC NEW
91015,6035,05529810,BCBP,B C B BANCORP INC
91016,6022,14056A10,CAPB,CAPITALSOUTH BANCORP
91017,6021,14406010,CNCP,CAROLINA NATIONAL CORP
91018,5149,21868110,CORE,CORE MARK HOLDING CO INC
91019,6331,G2554P10,CRMH,C R M HOLDINGS LTD
91020,3845,23257720,CYNO,CYNOSURE INC
91021,3841,23283K10,CYTX,CYTORI THERAPEUTICS INC
91022,3651,25457510,DEIX,DIRECTED ELECTRONICS INC
91023,4412,Y2649610,FREE,FREESEAS INC
91024,4899,54388110,LORL,LORAL SPACE & COMMUNICATIONS INC
91025,6035,64386320,NEBS,NEW ENGLAND BANCSHARES INC
91026,,,,
91027,,,,
91028,3840,83445310,SOMX,SOMAXON PHARMACEUTICALS INC
91029,,,,
91030,,,,
91031,7310,89675K10,TCMI,TRIPLE CROWN MEDIA INC
91032,7373,24230910,TRAK,DEALERTRACK HOLDINGS INC
91033,7372,92858J10,VOCS,VOCUS INC
91034,1382,96678530,WHIT,WHITTIER ENERGY CORP
91035,7371,96759310,WTHN,WIDERTHAN CO LTD
91036,3559,05381A10,AVZA,AVIZA TECHNOLOGY INC
91037,6733,00762L10,AAV,ADVANTAGE ENERGY INCOME FUND
91038,1041,02028310,AAU,ALMADEN MINERALS LTD
91039,1311,05593410,BPG,B P I INDUSTRIES INC
91040,1389,06985P10,BAS,BASIC ENERGY SERVICES INC
91041,7900,14985W10,LYV,C C E SPINCO INC
91042,6770,19286510,CDS,COLD SPRING CAPITAL INC
91043,1311,20494010,CMZ,COMPTON PETROLEUM CORP
91044,4922,23311P10,DPM,D C P MIDSTREAM PARTNERS LP
91045,4119,29100P10,EMS,EMERGENCY MEDICAL SERVICES CORP
91046,,,,
91047,6726,29871P10,FXE,EURO CURRENCY TRUST
91048,1031,29880410,EZM,EUROZINC MINING CORP
91049,5091,49435N10,KBX,KIMBER RESOURCES INC
91050,7372,58470A20,MGT,MEDICSIGHT INC
91051,7371,70324820,PTI,PATNI COMPUTER SYSTEMS LTD
91052,6726,73935X57,PHO,POWERSHARES E T F TRUST
91053,6726,73935X58,PRF,POWERSHARES E T F TRUST
91054,,,,
91055,6726,73935X68,PIV,POWERSHARES E T F TRUST
91056,6726,73935X76,PTE,POWERSHARES E T F TRUST
91057,6726,73935X83,PHW,POWERSHARES E T F TRUST
91058,6798,76073710,RPB,REPUBLIC PROPERTY TRUST
91059,5149,83402A10,SBN,SOFTBRANDS INC
91060,6726,86703810,FGI,SUNAMERICA FOCUSED ALPHA LG CAP
91061,3674,86800C10,STP,SUNTECH POWER HOLDINGS CO LTD
91062,7379,73172610,POLY,POLYCOMPUTERS INC
91063,4841,92553P20,VIA,VIACOM INC NEW
91064,2836,92765V10,REX,VIREXX MEDICAL CORP
91065,4512,P3107610,CPA,COPA HOLDINGS SA
91066,4841,92553P10,VIA,VIACOM INC NEW
91067,1311,12618H30,CXG,C N X GAS CORP
91068,5810,16965610,CMG,CHIPOTLE MEXICAN GRILL INC
91069,4924,36729910,GST,GASTAR EXPLORATION LTD
91070,7941,37939C20,GEE,GLOBAL ENTERTAINMENT CORP
91071,4911,60467R10,MIR,MIRANT CORP NEW
91072,6726,74963Q10,RHY,R M K MULTI SECTOR HIGH INC FUND
91073,2911,95931910,WNR,WESTERN REFINING INC
91074,2836,02216N10,ALTU,ALTUS PHARMACEUTICALS INC
91075,3743,02916P10,ARII,AMERICAN RAILCAR INDUSTRIES INC
91076,2911,13147610,CLMT,CALUMET SPECIALTY PRODS PTNRS LP
91077,6022,20754610,CTBC,CONNECTICUT BANK & TRUST CO
91078,2834,29426420,EPCT,EPICEPT CORP
91079,3990,34969Q10,FNET,FORTUNET INC
91080,7350,40403010,HEES,H & E EQUIPMENT SERVICES INC
91081,1311,53602010,LINE,LINN ENERGY LLC
91082,7371,M5364E10,MAIL,INCREDIMAIL LTD
91083,6712,55977T10,MGYR,MAGYAR BANCORP INC
91084,1311,75885Y10,RGNC,REGENCY ENERGY PARTNERS L P
91085,7310,89271710,TRFC,TRAFFIC COM INC
91086,,,,
91087,6331,02342J10,AMCP,AMCOMP INC NEW
91088,,,,
91089,,,,
91090,3021,22704610,CROX,CROCS INC
91091,,,,
91092,7372,29786P10,ETWC,ETRIALS WORLDWIDE INC
91094,2834,46202P10,IOMI,IOMAI CORP
91095,7389,53635B10,LQDT,LIQUIDITY SERVICES INC
91096,7011,61748W10,MHGC,MORGANS HOTEL GROUP CO
91097,,,,
91098,8090,65411N10,NHWK,NIGHTHAWK RADIOLOGY HOLDINGS INC
91099,4813,67020Q10,NTLS,NTELOS HOLDINGS CORP
91100,,,,
91101,2834,78423C10,SGXP,S G X PHARMACEUTICALS INC
91102,6211,88448110,TWPG,THOMAS WEISEL PARTNERS GROUP INC
91103,4512,90254980,UAUA,U A L CORP
91104,2834,91914F10,VLRX,VALERA PHARMACEUTICALS INC
91105,5065,03015P10,TES,AMERICAN TELECOM SERVICES INC
91106,6726,09250B10,BTA,BLACKROCK LONG TERM MUNI ADV TR
91107,6733,13751310,CNE,CANETIC RESOURCES TRUST
91108,7211,19259W20,DRA,COINMACH SERVICE CORP
91109,1311,26927940,XCO,E X C O RESOURCES INC
91110,,,,
91111,1321,29273V10,ETE,ENERGY TRANSFER EQUITY L P
91112,4581,40050610,PAC,GRUPO AEROPORTUARIO DEL PAC SA
91113,6324,42224N10,HS,HEALTHSPRING INC
91114,2491,50060P10,KOP,KOPPERS HOLDINGS INC
91115,4613,55907R10,MGG,MAGELLAN MIDSTREAM HOLDINGS LP
91116,1311,56845T30,ME,MARINER ENERGY INC
91117,5812,61943010,MRT,MORTONS RESTAURANT GROUP INC NEW
91118,6726,73935X67,PZJ,POWERSHARES E T F TRUST
91119,6798,76120W30,RSO,RESOURCE CAPITAL CORP
91120,7389,84651320,LOV,SPARK NETWORKS PLC
91121,2000,85516E10,SEA,STAR MARITIME ACQUISITION CORP
91122,6726,86330E73,XSD,STREETTRACKS SERIES TRUST
91123,6726,86330E74,XHB,STREETTRACKS SERIES TRUST
91124,6726,86330E75,XBI,STREETTRACKS SERIES TRUST
91125,3312,88089010,TX,TERNIUM S A
91126,,,,
91127,3670,G8224510,SMOD,SMART MODULAR TECHS W W H INC
91128,1310,40263530,GPOR,GULFPORT ENERGY CORP
91129,6726,24022510,DBC,D B COMMODITY INDEX TRACKING FD
91130,6726,92204285,VWO,VANGUARD INTL EQUITY INDEX FUNDS
91131,6726,92204286,VPL,VANGUARD INTL EQUITY INDEX FUNDS
91132,6726,92204287,VGK,VANGUARD INTL EQUITY INDEX FUNDS
91133,6029,05961W10,BMA,BANCO MACRO BANSUD S A
91134,,,,
91135,6733,07317610,BTE,BAYTEX ENERGY TRUST
91136,6770,29257710,EDA,ENDEAVOR ACQUISITION CORP
91137,6726,33691710,FDL,FIRST TRUST EXCHANGE TRADED FUND
91138,6726,33735310,FHY,FIRST TRUST STRAT HIGH INC FD II
91139,6531,40009610,GAV,GRUBB & ELLIS REALTY ADVISORS
91140,2741,50119710,KUL,KUHLMAN COMPANY INC
91141,7389,58501N10,MDV,MEDIVATION INC
91142,,,,
91143,6231,62949W10,NYX,N Y S E GROUP INC
91144,6726,78355W30,RPV,RYDEX E T F TRUST
91145,6726,78355W40,RPG,RYDEX E T F TRUST
91146,6726,78355W50,RFV,RYDEX E T F TRUST
91147,6726,78355W60,RFG,RYDEX E T F TRUST
91148,6726,78355W70,RZV,RYDEX E T F TRUST
91149,6726,78355W80,RZG,RYDEX E T F TRUST
91150,7373,88440010,THM,THOMAS EQUIPMENT INC
91151,5812,88706M10,THI,TIM HORTONS INC
91152,3728,89364110,TDG,TRANSDIGM GROUP INC
91153,2816,89705120,TRX,TRONOX INC
91154,2834,01538410,ALXA,ALEXZA PHARMACEUTICALS INC
91155,6022,03061G30,AMAB,AMERICASBANK CORP
91156,3011,03073V10,AMTY,AMERITYRE CORP
91157,7389,18418N10,CLAY,CLAYTON HOLDINGS INC
91158,3825,27000610,EGLT,EAGLE TEST SYSTEMS INC
91159,,,,
91160,7383,37947B10,GNET,GLOBAL TRAFFIC NETWORK INC
91161,2860,39322210,GPRE,GREEN PLAINS RENEWABLE ENERGY IN
91162,4812,16938P10,GRRF,CHINA GRENTECH CORP LTD
91163,3674,43289P10,HIMX,HIMAX TECHNOLOGIES INC
91164,5094,44176R10,HOTJ,HOUSE OF TAYLOR JEWELRY INC
91165,4812,44980Y30,IPCS,I P C S INC
91166,2819,65333910,NEXT,NEXTEST SYSTEMS CORP
91167,6035,90984H10,UCBA,UNITED COMMUNITY BANCORP IN
91169,4511,74086110,PAIR,PRESIDENTIAL AIRWAYS
91170,2330,09560210,BLUE,BLUE HOLDINGS INC
91171,6022,20401810,CPBC,COMMUNITY PARTNERS BANCORP
91172,3670,12618M10,CPII,C P I INTERNATIONAL INC
91173,7372,21869X10,CREL,COREL CORP NEW
91174,2834,50490510,DDSS,LABOPHARM INC
91175,7372,92831L20,EICU,VISICU INC
91176,6035,51070010,LSBK,LAKE SHORE BANCORP INC
91177,,,,
91178,,,,
91179,4412,Y6476R10,ONAV,OMEGA NAVIGATION ENTERPRISES INC
91180,3661,70558E10,PGWC,PEGASUS WIRELESS CORP
91181,,,,
91182,6726,33734510,QTEC,FIRST TRUST EXCHANGE TRADED FUND
91183,6351,G7368R10,RAMR,R A M HOLDINGS LTD
91184,2834,87611R30,TRGT,TARGACEPT INC
91185,,,,
91186,2834,92165910,VNDA,VANDA PHARMACEUTICALS INC
91187,6035,91962910,VYFC,VALLEY FINANCIAL CORP VA
91190,6770,00489A10,AQR,ACQUICOR TECHNOLOGY INC
91191,1041,04059G10,AZS,ARIZONA STAR RESOURCE CORP
91192,2080,14843510,ROX,CASTLE BRANDS INC
91193,,,,
91194,6726,18914E10,GLO,CLOUGH GLOBAL OPPORTUNITIES FUND
91195,1389,20453E10,CPX,COMPLETE PRODUCTION SERVICES INC
91196,1021,22027E10,ETQ,CORRIENTE RESOURCES INC
91197,6726,33692010,FPX,FIRST TRUST E T F
91198,6726,37896810,GCF,GLOBAL INCOME & CURRENCY FD INC
91199,6770,37941410,GLA,GLOBAL LOGISTICS ACQUISITION COR
91200,3585,38239A10,GGL,GOODMAN GLOBAL INC
91201,1600,45408X10,IGC,INDIA GLOBALIZATION CAPITAL INC
91202,6726,46428Q10,SLV,ISHARES TRUST
91203,6770,65687M10,NAO,NORTH AMERICAN INSUR LEADERS INC
91204,4911,73650884,POR,PORTLAND GENERAL ELECTRIC CO
91205,2515,81213930,ZZ,SEALY CORP
91206,,,,
91207,7011,85590A40,HOT,STARWOOD HOTELS & REST WLDWD INC
91208,6726,91232N10,USO,UNITED STATES OIL FUND L P
91209,6726,92190884,VIG,VANGUARD SPECIALIZED FUND
91211,1044,05203610,AOG,AURORA OIL & GAS CORP
91212,5812,12120820,BKC,BURGER KING HOLDINGS INC
91213,6726,18383310,RYJ,CLAYMORE RAYMOND JAMES SB1 EQTY
91214,,,,
91215,5500,24664710,DK,DELEK U S HOLDINGS INC
91216,7389,26817C10,DCP,DYNCORP INTERNATIONAL INC
91217,6726,27827110,EOE,EATON VANCE CREDIT OPPORTS FUND
91218,4813,29078E10,EQ,EMBARQ CORP
91219,6770,41145X10,HAC,HARBOR ACQUISITION CORP
91220,6726,46428875,ITB,ISHARES TRUST
91221,6726,46428876,ITA,ISHARES TRUST
91222,6726,46428877,IAT,ISHARES TRUST
91223,6726,46428878,IAK,ISHARES TRUST
91224,6726,46428879,IAI,ISHARES TRUST
91225,6726,46428881,IHI,ISHARES TRUST
91226,6726,46428882,IHF,ISHARES TRUST
91227,6726,46428883,IHE,ISHARES TRUST
91228,6726,46428884,IEZ,ISHARES TRUST
91229,6726,46428885,IEO,ISHARES TRUST
91230,9999,47759H10,JKA,J K ACQUISITION CORP
91231,5075,48268R10,KSW,K S W INC
91232,6726,57060U10,GDX,MARKET VECTORS E T F TRUST
91233,6153,57636Q10,MA,MASTERCARD INC
91234,3491,62475810,MWA,MUELLER WATER PRODUCTS INC
91235,6726,76969W10,RAP,R M R ASIA PACIFIC REAL EST FUND
91236,4931,81013T80,SPI,SCOTTISH POWER PLC
91237,4813,92886T20,VG,VONAGE HOLDINGS CORP
91249,7372,74316910,PRTE,PROFIT TECHNOLOGY INC
91257,,,,
91262,4522,04916420,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC
91263,1221,01861G10,AHGP,ALLIANCE HOLDINGS G P L P
91264,1799,02756R10,AMGI,AMERICAN MOLD GUARD INC
91265,,,,
91266,6021,07250010,BAYN,BAY NATIONAL CORP
91267,,,,
91268,4941,07011T30,BWTR,BASIN WATER INC
91269,3692,16936Y10,CBAK,CHINA B A K BATTERY INC
91270,2834,16342810,CHTP,CHELSEA THERAPEUTICS INTL LTD
91271,,,,
91272,6035,20415P10,CVLL,COMMUNITY VALLEY BANCORP
91273,,,,
91274,6021,31891610,FBMS,FIRST BANCSHARES INC MS
91275,4841,53071M30,LCAPA,LIBERTY MEDIA CORP NEW
91276,4841,53071M40,LCAPB,LIBERTY MEDIA CORP NEW
91277,4841,53071M10,LINTA,LIBERTY MEDIA CORP NEW
91278,4841,53071M20,LINTB,LIBERTY MEDIA CORP NEW
91279,,,,
91280,3845,66704V10,NSTR,NORTHSTAR NEUROSCIENCE INC
91281,,,,
91282,6211,70960010,PNSN,PENSON WORLDWIDE INC
91283,1382,75130P10,RAME,R A M ENERGY RESOURCES INC
91284,3842,76128C10,REST,RESTORE MEDICAL INC
91285,6162,92549X10,VRTB,VESTIN REALTY MORTGAGE II INC
91286,7363,92826910,VSCP,VIRTUALSCOPICS INC
91287,6280,91147420,USVSP,UNITED SERVICES ADVISORS INC
91288,2869,05356X40,AVR,AVENTINE RENEWBL ENRGY HLDGS INC
91289,6021,08811510,BNV,BEVERLY NATIONAL CORP
91290,6726,23129R10,FXS,CURRENCYSHARES SWEDISH KRONA TR
91291,6726,23129S10,FXB,CURRENCYSHARES BRTSH PND STLG TR
91292,6726,23129U10,FXA,CURRENCYSHARES AUSTRALIAN DLR TR
91293,6726,23129V10,FXF,CURRENCYSHARES SWISS FRANC TRUST
91294,6726,23129X10,FXC,CURRENCYSHARES CANADIAN DLR TR
91295,6726,23130H10,FXM,CURRENCYSHARES MEXICAN PESO TR
91296,6726,33691810,FPI,FIRST TRUST TAX ADVAN PFD INC FD
91297,6726,33733E20,FBT,FIRST TRUST EXCHANGE TRADED FUND
91298,6726,33733E30,FDN,FIRST TRUST EXCHANGE TRADED FUND
91299,6770,36982210,GFN,GENERAL FINANCE CORP
91300,,,,
91301,6726,43005Q10,HCF,HIGHLAND CREDIT STRATEGIES FUND
91302,5651,46612H40,JCG,J CREW GROUP INC
91303,1099,50015Q10,KOG,KODIAK OIL & GAS CORP
91304,6726,67073C10,JGG,NUVEEN GLBL GVMNT ENHANCD INC FD
91305,6733,70788510,PWE,PENN WEST ENERGY TRUST
91306,1099,73191610,PLM,POLYMET MINING CORP
91307,6726,74347R10,SSO,PROSHARES TRUST
91308,6726,74347R20,QLD,PROSHARES TRUST
91309,6726,74347R30,DDM,PROSHARES TRUST
91310,6726,74347R40,MVV,PROSHARES TRUST
91311,6726,74347R50,SH,PROSHARES TRUST
91312,6726,74347R60,PSQ,PROSHARES TRUST
91313,6726,74347R70,DOG,PROSHARES TRUST
91314,6726,74347R80,MYY,PROSHARES TRUST
91315,6726,86330E55,KRE,STREETTRACKS SERIES TRUST
91316,6726,86330E58,XRT,STREETTRACKS SERIES TRUST
91317,6726,86330E59,XPH,STREETTRACKS SERIES TRUST
91318,6726,86330E62,XOP,STREETTRACKS SERIES TRUST
91319,6726,86330E63,XES,STREETTRACKS SERIES TRUST
91320,6726,86330E64,XME,STREETTRACKS SERIES TRUST
91321,1041,87874220,TCK,TECK COMINCO LTD
91322,4939,92336G10,VSE,VERASUN ENERGY CORP
91323,1041,92562110,XVE,VICEROY EXPLORATION LTD
91324,6726,97717W10,DTD,WISDOMTREE TRUST
91325,6726,97717W20,DHS,WISDOMTREE TRUST
91326,6726,97717W30,DLN,WISDOMTREE TRUST
91327,6726,97717W40,DTN,WISDOMTREE TRUST
91328,6726,97717W50,DON,WISDOMTREE TRUST
91329,,,,
91330,6726,97717W60,DES,WISDOMTREE TRUST
91331,6726,97717W70,DWM,WISDOMTREE TRUST
91332,6726,97717W76,DLS,WISDOMTREE TRUST
91333,6726,97717W77,DIM,WISDOMTREE TRUST
91334,6726,97717W78,DOO,WISDOMTREE TRUST
91335,6726,97717W79,DOL,WISDOMTREE TRUST
91336,6726,97717W80,DTH,WISDOMTREE TRUST
91337,,,,
91338,6726,97717W81,DNH,WISDOMTREE TRUST
91339,6726,97717W82,DND,WISDOMTREE TRUST
91340,6726,97717W83,DFJ,WISDOMTREE TRUST
91341,6726,97717W84,DNL,WISDOMTREE TRUST
91342,6726,97717W85,DXJ,WISDOMTREE TRUST
91343,6726,97717W86,DFE,WISDOMTREE TRUST
91344,6726,97717W87,DEW,WISDOMTREE TRUST
91344,6726,97717W87,DEW,WISDOMTREE TRUST
91345,,,,
91346,6726,97717W88,DEB,WISDOMTREE TRUST
91347,3251,98420A10,XNL,XETHANOL CORP
91348,3841,02081G10,ATEC,ALPHATEC HOLDINGS INC
91349,,,,
91350,4833,12642X10,CTCM,C T C MEDIA INC
91351,6331,27653410,EIHI,EASTERN INSURANCE HOLDINGS INC
91352,7389,38012G10,GMKT,GMARKET INC
91353,,,,
91354,5940,38168Y10,GOLF,GOLFSMITH INTL HLDGS INC
91355,8741,43146610,HINT,HILL INTERNATIONAL INC
91356,6022,43689320,HOMB,HOME BANCSHARES INC
91357,5063,44244K10,HWCC,HOUSTON WIRE & CABLE CO
91358,6531,54352430,LOOP,LOOPNET INC
91359,,,,
91360,6022,64353M10,NCBC,NEW CENTURY BANCORP INC NC
91361,,,,
91362,7372,68212S10,OMTR,OMNITURE INC
91363,3442,69336V10,PGTI,P G T INC
91364,7900,74051E10,PRXI,PREMIER EXHIBITIONS INC
91365,2834,76028W10,RDYN,REPLIDYNE INC
91366,7371,87157B10,SNCR,SYNCHRONOSS TECHNOLOGIES INC
91367,7372,87192920,SXCI,SYSTEMS XCELLENCE INC
91369,6022,88043P10,TNCC,TENNESSEE COMMERCE BANCORP INC
91370,3674,87874D10,TWLL,TECHWELL INC
91371,3845,92864510,VOLC,VOLCANO CORP
91372,3825,Y9369110,VRGY,VERIGY LTD
91373,6162,92549010,VRTA,VESTIN REALTY MORTGAGE I INC
91374,6726,02082E10,AGD,ALPINE GLOBAL DYNAMIC DIVID FD
91375,8082,03920910,KAD,ARCADIA RESOURCES INC
91376,1311,04939R10,AHD,ATLAS PIPELINE HOLDINGS L P
91377,6798,22939330,CRZ,CRYSTAL RIVER CAPITAL INC
91378,6726,33733E10,FDV,FIRST TRUST EXCHANGE TRADED FUND
91379,1311,44183U10,HGO,HOUSTON AMERICAN ENERGY CORP
91380,,,,
91381,6726,46428R10,GSG,ISHARES GSCI COMMODITY INDEX TR
91382,2834,47189410,JAV,JAVELIN PHARMACEUTICALS INC
91383,6726,6706EH10,JGV,NUVEEN GLOBAL VALUE OPPORT FUND
91384,6726,74347R85,MZZ,PROSHARES TRUST
91385,6726,74347R86,DXD,PROSHARES TRUST
91386,6726,74347R87,QID,PROSHARES TRUST
91387,6726,74347R88,SDS,PROSHARES TRUST
91388,6531,75605E10,H,REALOGY CORP
91389,4610,91914G10,VEH,VALERO G P HOLDINGS LLC
91390,7389,92932M10,WNS,W N S HOLDINGS LTD
91391,4813,97381W10,WIN,WINDSTREAM CORP
91392,7011,98310W10,WYN,WYNDHAM WORLDWIDE CORP
91393,6331,G0219G20,AWH,ALLIED WORLD ASSUR CO HLDGS LTD
91394,6770,G8063710,SHA,SHANGHAI CENTURY ACQUISITN CORP
91395,,,,
91396,,,,
91397,,,,
91398,6211,22362110,COWN,COWEN GROUP INC
91399,6022,17887110,CVBG,CIVITAS BANKGROUP INC
91400,6712,31969M10,FCLF,FIRST CLOVER LEAF FINANCIAL CORP
91401,,,,
91402,3443,16115Q30,GTLS,CHART INDUSTRIES INC
91403,3334,48300770,KALU,KAISER ALUMINUM CORP
91404,,,,
91405,6035,66411210,NECB,NORTHEAST COMMUNITY BANCORP INC
91406,6035,65175410,NFSB,NEWPORT BANCORP INC
91407,6035,77581P10,ROMA,ROMA FINANCIAL CORP
91408,6022,86626420,SSBI,SUMMIT STATE BANK
91409,,,,
91410,4613,11816710,BGH,BUCKEYE G P HOLDINGS L P
91411,1311,13874810,BQI,CANWEST PETROLEUM CORP
91412,3674,29355M20,ENA,ENOVA SYSTEMS INC
91413,6199,29977A10,EVR,EVERCORE PARTNERS INC
91414,6726,33731K10,FEO,FIRST TRUST ABERDEEN EMERG OP FD
91415,6770,40415K10,HDP,H D PARTNERS ACQUISITION CORP
91416,5611,41034510,HBI,HANESBRANDS INC
91417,,,,
91418,1061,45127230,GMO,IDAHO GENERAL MINES INC
91419,1311,71646K10,PRC,PETRO RESOURCES CORP
91420,3674,74690410,QI,QIMONDA A G
91421,1041,83422R10,XPL,SOLITARIO RESOURCES CORP
91422,1094,91688T10,URZ,URANERZ ENERGY CORP
91423,6726,92290851,VOE,VANGUARD INDEX FUNDS
91424,6726,92290853,VOT,VANGUARD INDEX FUNDS
91425,,,,
91426,7359,G0129K10,AYR,AIRCASTLE LTD
91427,6351,G8018D10,SCA,SECURITY CAPITAL ASSURANCE LTD
91428,3674,04363510,ASTI,ASCENT SOLAR TECHNOLOGIES INC
91429,5122,07725510,BJGP,BEIJING MED PHARM CORP
91430,6021,20375S10,CNLA,COMMUNITY NATL BANK LAKEWAY AREA
91431,6021,40932110,HMPR,HAMPTON ROADS BANKSHARES INC
91432,2790,45773Y10,INWK,INNERWORKINGS INC
91433,,,,
91434,,,,
91435,,,,
91436,6726,09254B10,BCF,BLACKROCK REAL ASSET EQUITY TR
91437,1311,09656A10,KAZ,B M B MUNAI INC
91438,6531,12498B30,CBF,C B R E REALTY FINANCE INC
91439,6733,15354610,GTU,CENTRAL GOLD TRUST
91440,6726,18383M10,EEB,CLAYMORE E T F TRUST
91441,,,,
91442,6726,18383M20,NFO,CLAYMORE E T F TRUST
91443,6726,18383M30,STH,CLAYMORE E T F TRUST
91444,6726,18383M40,XRO,CLAYMORE E T F TRUST
91445,6726,18383M50,CVY,CLAYMORE E T F TRUST
91446,6022,20361R10,BTC,COMMUNITY BANKERS ACQUISITN CORP
91447,6726,46428869,MXI,ISHARES TRUST
91448,6726,46428871,JXI,ISHARES TRUST
91449,6726,46428872,EXI,ISHARES TRUST
91450,6726,46428873,KXI,ISHARES TRUST
91451,6726,46428874,RXI,ISHARES TRUST
91452,6799,48660Q10,KED,KAYNE ANDERSON ENERGY DEVELOP CO
91453,6770,56575610,MAQ,MARATHON ACQUISITION CORP
91454,6770,60039Q10,MQC,MILLENNIUM INDIA ACQUISIT CO INC
91455,3841,60267510,MR,MINDRAY MEDICAL INTL LTD
91456,6726,61746810,CAF,MORGAN STANLEY CHINA A SHARE FD
91457,8200,64758110,EDU,NEW ORIENTAL EDUC & TECH GP INC
91458,6726,73935Y10,DBV,POWERSHARES E T F TRUST
91460,,,,
91461,6099,95980210,WU,WESTERN UNION CO
91462,2844,06751110,BARE,BARE ESCENTUALS INC
91463,7372,20416610,CVLT,COMMVAULT SYSTEMS INC
91464,7371,25541310,DIVX,DIVX INC
91465,4899,68555Y10,GEOY,ORBIMAGE HOLDINGS INC
91466,3841,43708010,HDIX,HOME DIAGNOSTICS INC
91467,4899,44439810,HUGH,HUGHES COMMUNICATIONS INC
91468,8742,44925C10,ICFI,I C F INTERNATIONAL INC NEW
91469,6022,45818G10,ITYC,INTEGRITY BANCSHARES INC
91470,,,,
91471,2834,68372T10,OPXA,OPEXA THERAPEUTICS INC
91472,6712,73623310,PBIB,PORTER BANCORP INC
91473,6726,73935X55,PRFE,POWERSHARES E T F TRUST
91474,6726,73935X23,PRFF,POWERSHARES E T F TRUST
91475,6726,73935X52,PRFG,POWERSHARES E T F TRUST
91476,,,,
91477,6726,73935X51,PRFH,POWERSHARES E T F TRUST
91478,6726,73935X54,PRFM,POWERSHARES E T F TRUST
91479,6726,73935X53,PRFN,POWERSHARES E T F TRUST
91480,6726,73935X48,PRFQ,POWERSHARES E T F TRUST
91481,6726,73935X49,PRFS,POWERSHARES E T F TRUST
91482,6726,73935X47,PRFU,POWERSHARES E T F TRUST
91483,6726,73935X56,PRFZ,POWERSHARES E T F TRUST
91484,,,,
91485,3661,76857310,RVBD,RIVERBED TECHNOLOGY INC
91486,7384,82568P30,SFLY,SHUTTERFLY INC
91487,2834,G9435N10,WCRX,WARNER CHILCOTT LTD
91488,8093,98973P10,ZIOP,ZIOPHARM ONCOLOGY INC
91489,1311,26926V10,EVEP,E V ENERGY PARTNERS L P
91490,1311,43129M10,HPGP,HILAND HOLDINGS G P L P
91491,2834,00448Q20,ACHN,ACHILLION PHARMACEUTICALS INC
91492,,,,
91493,3661,00476410,APKT,ACME PACKET INC
91494,1311,10677610,BBEP,BREITBURN ENERGY PARTNERS L P
91495,2834,12738T10,CADX,CADENCE PHARMACEUTICALS INC
91496,5651,07162510,EBHI,EDDIE BAUER HOLDINGS INC
91497,7371,G2943810,EFUT,E FUTURE INFORMATION TECH INC
91498,6411,28238P10,EHTH,EHEALTH INC
91499,1311,26985R10,EROC,EAGLE ROCK ENERGY PARTNERS L P
91500,7389,30208110,EXLS,EXLSERVICE HOLDINGS INC
91501,6035,35137P10,FXCB,FOX CHASE BANCORP INC
91502,7011,43713W10,HMIN,HOME INNS & HOTELS MGMT INC
91503,3841,52555820,LMAT,LEMAITRE VASCULAR INC
91504,3674,68402T10,OPTM,OPTIUM CORP
91505,,,,
91506,3571,82705630,SGIC,SILICON GRAPHICS INC
91507,5541,86923310,SUSS,SUSSER HOLDINGS CORP
91508,6021,88637410,TDBK,TIDELANDS BANCSHARES INC
91509,2834,89778N10,TRBN,TRUBION PHARMACEUTICALS INC
